id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_m2,level,dormitory_type,year,day,week
8682230550,2014-09-16,428000.0,2,2.0,1350,4225,1.0,0,0,3,8,1350,0,2003,0,98053,47.7106,-122.03,1660,4225,101.30177514792899,1,apartament,2014,2014-09-16,2014-09-16
853400240,2015-03-25,847000.0,6,2.5,3010,17864,2.0,0,0,3,8,3010,0,1969,0,98177,47.7209,-122.372,2560,11532,47.41379310344828,3,house,2015,2015-03-25,2015-03-25
2130702075,2014-09-26,316000.0,3,1.0,1010,7838,1.0,0,0,4,6,1010,0,1977,0,98019,47.7422,-121.981,1380,8128,40.31640724674662,0,house,2014,2014-09-26,2014-09-26
3260810260,2015-05-05,375000.0,3,2.5,2050,7205,2.0,0,0,3,8,2050,0,2000,0,98003,47.3487,-122.304,2050,7264,52.047189451769604,1,house,2015,2015-05-05,2015-05-05
2878600200,2014-05-08,533000.0,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1967,0,98115,47.6899,-122.321,1560,4080,130.63725490196077,2,house,2014,2014-05-08,2014-05-08
7298040310,2014-05-23,556000.0,5,2.5,3840,16905,2.0,0,0,3,11,3840,0,1991,0,98023,47.2996,-122.342,3270,12133,32.8896776101745,2,house,2014,2014-05-23,2014-05-23
766000240,2014-09-15,225000.0,4,2.0,2220,14120,1.0,0,0,3,7,1200,1020,1966,0,98042,47.361,-122.116,1300,9709,15.93484419263456,0,house,2014,2014-09-15,2014-09-15
3459700340,2014-10-30,537250.0,4,2.5,2590,9530,1.0,0,0,4,8,1640,950,1978,0,98155,47.7752,-122.285,2710,10970,56.37460650577125,2,house,2014,2014-10-30,2014-10-30
2473251180,2014-12-17,255000.0,3,1.0,1180,13650,1.0,0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730,18.681318681318682,0,house,2014,2014-12-17,2014-12-17
2407900200,2015-04-09,530000.0,4,2.5,2950,4836,2.0,0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,109.59470636889992,2,house,2015,2015-04-09,2015-04-09
7558700030,2015-04-13,5300000.0,6,6.0,7390,24829,2.0,1,4,4,12,5000,2390,1991,0,98040,47.5631,-122.21,4320,24619,213.46006685730396,3,house,2015,2015-04-13,2015-04-13
203600140,2015-03-24,595000.0,3,2.75,2150,31238,2.0,0,0,3,9,2150,0,1996,0,98014,47.6596,-121.96,2650,38307,19.047314168640757,2,house,2015,2015-03-24,2015-03-24
4037800140,2014-08-14,548000.0,4,2.0,2100,8880,1.0,0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102,61.711711711711715,2,house,2014,2014-08-14,2014-08-14
1683600240,2015-03-20,234975.0,3,1.75,1650,8073,1.0,0,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073,29.106280193236714,0,house,2015,2015-03-20,2015-03-20
1962200036,2014-08-19,600000.0,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572,452.8301886792453,2,house,2014,2014-08-19,2014-08-19
1775800510,2015-03-24,432000.0,4,1.0,1750,12528,1.0,0,0,4,7,1750,0,1967,0,98072,47.743,-122.097,1550,14120,34.48275862068966,1,house,2015,2015-03-24,2015-03-24
1822350070,2015-02-02,455000.0,3,1.5,1380,6657,2.0,0,0,3,7,1380,0,1986,0,98034,47.7085,-122.217,1420,8187,68.34910620399579,2,house,2015,2015-02-02,2015-02-02
7772400160,2014-10-24,279950.0,3,1.75,1510,11234,1.0,0,0,3,7,1210,300,1965,0,98155,47.7571,-122.328,2080,9076,24.91988606017447,0,house,2014,2014-10-24,2014-10-24
273900030,2014-10-20,267500.0,3,1.5,1600,9072,1.0,0,0,4,7,1600,0,1963,0,98030,47.3737,-122.216,1710,8000,29.4863315696649,0,house,2014,2014-10-20,2014-10-20
3323069084,2014-09-09,620000.0,4,2.5,1840,220308,2.0,0,0,3,8,1840,0,2000,0,98038,47.4306,-122.049,1890,65340,2.8142418795504476,2,house,2014,2014-09-09,2014-09-09
4337000160,2015-01-27,110000.0,2,1.0,830,7590,1.0,0,0,2,6,830,0,1943,0,98166,47.4784,-122.335,980,7590,14.492753623188406,0,apartament,2015,2015-01-27,2015-01-27
9126100550,2014-05-13,625000.0,3,3.5,1810,1846,2.0,0,0,4,8,1440,370,2009,0,98122,47.607,-122.305,1480,3600,338.56988082340195,2,house,2014,2014-05-13,2014-05-13
5101405274,2014-05-29,389000.0,2,1.0,910,7000,1.0,0,0,3,7,910,0,1952,0,98115,47.6999,-122.305,1260,7528,55.57142857142857,1,apartament,2014,2014-05-29,2014-05-29
4232400860,2014-06-30,1200000.0,4,2.0,2120,3360,2.0,0,0,3,9,2120,0,1905,0,98112,47.6227,-122.31,2090,3600,357.14285714285717,3,house,2014,2014-06-30,2014-06-30
2723069082,2015-04-24,788500.0,4,2.25,2510,133729,2.0,0,0,4,8,2510,0,1977,0,98027,47.4569,-122.02,2510,69696,5.896252869609434,3,house,2015,2015-04-24,2015-04-24
7436500270,2014-07-25,567000.0,5,2.25,2100,6936,1.0,0,0,3,8,1600,500,1974,0,98033,47.6737,-122.169,2100,8661,81.74740484429066,2,house,2014,2014-07-25,2014-07-25
5153200030,2015-01-13,515000.0,2,2.25,2690,15000,1.0,0,2,3,8,1870,820,1987,0,98023,47.3361,-122.353,2690,15000,34.333333333333336,2,apartament,2015,2015-01-13,2015-01-13
4022900125,2014-09-02,605000.0,4,2.5,2430,11870,1.0,0,0,5,8,1590,840,1968,0,98155,47.7761,-122.285,2430,9600,50.96882898062342,2,house,2014,2014-09-02,2014-09-02
7841300505,2014-10-27,430000.0,4,3.75,2452,4800,2.0,0,0,3,7,2452,0,1936,1994,98055,47.4744,-122.213,1180,4800,89.58333333333333,1,house,2014,2014-10-27,2014-10-27
573000685,2014-07-17,805000.0,2,1.75,1550,6000,1.0,0,1,3,7,1550,0,1920,0,98199,47.6712,-122.409,2360,6000,134.16666666666666,3,apartament,2014,2014-07-17,2014-07-17
8961990160,2015-04-13,567500.0,3,2.5,2080,4556,2.0,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606,124.56101843722564,2,house,2015,2015-04-13,2015-04-13
1250202255,2014-06-05,647500.0,3,1.75,1290,3870,1.0,0,0,5,7,1290,0,1916,0,98144,47.5873,-122.29,2020,5850,167.31266149870802,3,house,2014,2014-06-05,2014-06-05
7234600796,2014-11-26,495000.0,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795,195.65217391304347,2,apartament,2014,2014-11-26,2014-11-26
3630180340,2014-11-04,825000.0,4,2.5,3370,5000,2.0,0,0,3,9,3370,0,2006,0,98027,47.541,-121.998,3370,5237,165.0,3,house,2014,2014-11-04,2014-11-04
5104450070,2015-03-09,435000.0,4,2.25,2730,7506,2.0,0,0,4,8,2730,0,1987,0,98058,47.4627,-122.152,2390,8015,57.95363709032774,1,house,2015,2015-03-09,2015-03-09
9477100060,2014-09-09,445950.0,3,1.75,1300,7800,1.0,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344,57.17307692307692,1,house,2014,2014-09-09,2014-09-09
4139440830,2014-06-03,960000.0,5,2.75,3040,10257,2.0,0,0,3,10,3040,0,1993,0,98006,47.5531,-122.119,2860,9327,93.59461830944721,3,house,2014,2014-06-03,2014-06-03
6772200055,2014-09-17,780000.0,4,3.0,2440,3600,1.5,0,0,5,8,1480,960,1929,0,98103,47.6853,-122.331,1770,4000,216.66666666666666,3,house,2014,2014-09-17,2014-09-17
8731982190,2014-06-18,274500.0,3,2.25,1720,9000,1.0,0,0,4,8,1320,400,1969,0,98023,47.3191,-122.383,1930,8000,30.5,0,house,2014,2014-06-18,2014-06-18
6300000335,2015-04-29,729953.0,5,3.0,3230,5167,1.5,0,0,4,8,2000,1230,1909,0,98133,47.7053,-122.34,1509,1626,141.27211147667893,3,house,2015,2015-04-29,2015-04-29
9301300751,2014-07-28,464950.0,3,1.5,1200,890,2.0,0,0,3,8,1030,170,2008,0,98109,47.6384,-122.342,1230,2120,522.4157303370787,2,house,2014,2014-07-28,2014-07-28
9542100135,2014-11-12,620000.0,4,1.75,2350,18800,1.0,0,2,3,8,2350,0,1959,0,98005,47.5904,-122.177,3050,14640,32.97872340425532,2,house,2014,2014-11-12,2014-11-12
8691410700,2015-01-16,735000.0,4,3.5,3100,5600,2.0,0,0,3,9,3100,0,2005,0,98075,47.5968,-121.978,3080,5600,131.25,3,house,2015,2015-01-16,2015-01-16
217500135,2015-04-21,450000.0,4,2.25,2040,9565,1.0,0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580,47.04652378463147,1,house,2015,2015-04-21,2015-04-21
3731800055,2014-06-05,450000.0,4,1.0,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676,96.23609923011121,1,house,2014,2014-06-05,2014-06-05
7234600786,2014-05-11,842500.0,4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1902,0,98122,47.6106,-122.31,1720,2283,159.02227255568138,3,house,2014,2014-05-11,2014-05-11
2423059104,2014-10-08,360000.0,3,2.0,1970,79714,1.0,0,0,3,7,1070,900,1979,0,98058,47.4674,-122.107,1890,36626,4.516145219158491,1,house,2014,2014-10-08,2014-10-08
1823039205,2014-06-24,585000.0,3,2.5,2270,100545,2.0,0,0,3,8,2270,0,1998,0,98070,47.4815,-122.47,1277,100545,5.818290317768163,2,house,2014,2014-06-24,2014-06-24
2423020260,2014-08-14,461000.0,3,2.25,1850,7923,1.0,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420,58.18503092263032,2,house,2014,2014-08-14,2014-08-14
2695600070,2014-08-18,345000.0,2,1.0,1350,4494,1.0,0,0,3,7,920,430,1949,0,98126,47.5315,-122.38,1470,5225,76.7690253671562,1,apartament,2014,2014-08-18,2014-08-18
6844703240,2014-07-02,1075000.0,3,2.5,3280,10302,1.0,0,0,3,10,1680,1600,1970,0,98115,47.6948,-122.286,1550,6300,104.34867016113375,3,house,2014,2014-07-02,2014-07-02
3904940070,2015-02-27,643000.0,4,2.5,2270,8391,2.0,0,0,3,8,2270,0,1988,0,98029,47.574,-122.013,2420,8391,76.62972232153498,2,house,2015,2015-02-27,2015-02-27
1939130070,2014-09-29,690000.0,4,2.5,2820,8307,2.0,0,0,3,9,2820,0,1990,0,98074,47.6253,-122.027,2820,8307,83.06247742867461,3,house,2014,2014-09-29,2014-09-29
5589300370,2015-04-01,282000.0,4,1.0,1200,11111,1.5,0,0,3,7,1200,0,1949,0,98155,47.7529,-122.306,1350,9113,25.380253802538025,0,house,2015,2015-04-01,2015-04-01
3526039116,2014-11-18,549000.0,3,1.75,2000,6130,1.0,0,0,4,8,1120,880,1951,0,98117,47.6925,-122.388,2140,7150,89.55954323001632,2,house,2014,2014-11-18,2014-11-18
6821600390,2015-01-08,815000.0,3,2.0,2310,6000,2.0,0,1,4,9,1560,750,1926,0,98199,47.648,-122.395,2000,6000,135.83333333333334,3,house,2015,2015-01-08,2015-01-08
1925069082,2015-05-11,2200000.0,5,4.25,4640,22703,2.0,1,4,5,8,2860,1780,1952,0,98052,47.6393,-122.097,3140,14200,96.90349293044972,3,house,2015,2015-05-11,2015-05-11
8100400160,2015-04-13,700000.0,3,2.25,2330,11424,2.0,0,0,4,8,2330,0,1984,0,98052,47.6386,-122.11,2050,11448,61.27450980392157,3,house,2015,2015-04-13,2015-04-13
5556300102,2014-07-14,933399.0,3,2.5,3940,10360,2.0,0,0,3,9,3110,830,1992,0,98052,47.6468,-122.116,2720,11941,90.09642857142858,3,house,2014,2014-07-14,2014-07-14
7222000393,2014-07-03,290000.0,3,1.0,1440,11250,1.0,0,0,3,7,1440,0,1967,0,98055,47.4627,-122.213,2200,11250,25.77777777777778,0,house,2014,2014-07-03,2014-07-03
9407001860,2014-05-24,372000.0,4,1.75,1960,9300,1.0,0,0,5,7,1340,620,1979,0,98045,47.4487,-121.772,1500,9752,40.0,1,house,2014,2014-05-24,2014-05-24
9468200140,2014-08-19,450000.0,2,1.75,1250,2890,1.0,0,0,4,7,790,460,1920,0,98103,47.6795,-122.353,1500,3225,155.70934256055364,1,apartament,2014,2014-08-19,2014-08-19
3295950240,2014-09-05,303700.0,3,2.5,1981,5700,2.0,0,0,3,8,1981,0,2010,0,98030,47.3668,-122.178,1981,5894,53.280701754385966,0,house,2014,2014-09-05,2014-09-05
3905000340,2014-07-24,672000.0,4,2.5,2440,10049,2.0,0,0,4,9,2440,0,1989,0,98029,47.5744,-121.993,2820,8484,66.87232560453776,3,house,2014,2014-07-24,2014-07-24
3374300070,2014-06-23,334000.0,4,1.5,1150,9360,1.5,0,0,3,6,1150,0,1970,0,98034,47.7197,-122.173,1480,8155,35.68376068376068,1,house,2014,2014-06-23,2014-06-23
7812800310,2014-06-25,260000.0,2,1.0,1120,5650,1.0,0,0,3,6,1120,0,1944,0,98178,47.4979,-122.241,1270,6875,46.017699115044245,0,apartament,2014,2014-06-25,2014-06-25
7015200685,2014-07-31,749950.0,3,1.75,1800,5700,1.0,0,0,4,8,1000,800,1941,0,98119,47.6491,-122.367,1680,5350,131.5701754385965,3,house,2014,2014-07-31,2014-07-31
3521069051,2014-12-23,330000.0,4,2.25,2380,122038,2.0,0,0,4,8,2380,0,1984,0,98022,47.2624,-122.015,2030,48000,2.704075779675183,1,house,2014,2014-12-23,2014-12-23
8032700140,2014-10-28,830000.0,5,3.0,2920,2808,2.0,0,0,3,8,2140,780,1960,1992,98103,47.654,-122.342,1620,1544,295.5840455840456,3,house,2014,2014-10-28,2014-10-28
6117500320,2014-07-08,1131000.0,3,2.25,2790,13791,1.0,0,3,3,8,2790,0,2006,0,98166,47.4389,-122.351,2720,12600,82.01000652599521,3,house,2014,2014-07-08,2014-07-08
7305300045,2014-07-07,320000.0,3,1.0,1560,7552,1.0,0,0,4,6,910,650,1948,0,98155,47.7552,-122.327,1200,8152,42.3728813559322,0,house,2014,2014-07-07,2014-07-07
922069139,2015-04-14,260000.0,2,1.0,1550,15250,1.5,0,0,5,7,1550,0,1920,0,98038,47.407,-122.045,1520,34929,17.049180327868854,0,apartament,2015,2015-04-14,2015-04-14
84000335,2014-06-26,225000.0,3,2.0,1700,11475,1.0,0,0,5,6,970,730,1945,0,98146,47.4851,-122.338,1560,11475,19.607843137254903,0,house,2014,2014-06-26,2014-06-26
9232400055,2014-09-17,279200.0,1,1.0,640,6350,1.0,0,0,3,5,640,0,1939,0,98117,47.6976,-122.359,1270,6350,43.968503937007874,0,studio,2014,2014-09-17,2014-09-17
1453600202,2014-05-20,520000.0,4,3.5,2680,10000,2.0,0,0,3,8,2040,640,1942,2014,98125,47.726,-122.296,1530,8000,52.0,2,house,2014,2014-05-20,2014-05-20
3904910520,2014-06-25,505000.0,3,2.5,1860,8060,2.0,0,0,4,8,1860,0,1987,0,98029,47.5674,-122.017,1850,4661,62.655086848635236,2,house,2014,2014-06-25,2014-06-25
5469300270,2014-05-06,234000.0,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469,27.97035620368157,0,house,2014,2014-05-06,2014-05-06
8681660060,2014-09-29,503000.0,4,2.5,2470,5044,2.0,0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583,99.72244250594765,2,house,2014,2014-09-29,2014-09-29
3902300350,2014-08-06,606000.0,4,2.25,2390,8858,1.0,0,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858,68.41273425152404,2,house,2014,2014-08-06,2014-08-06
6392003490,2014-07-23,433500.0,3,1.0,1230,6000,1.0,0,0,4,7,780,450,1937,0,98115,47.6839,-122.281,1570,5000,72.25,1,house,2014,2014-07-23,2014-07-23
3342700465,2015-01-23,250000.0,3,1.5,2840,10182,1.0,0,0,3,8,1510,1330,1951,0,98056,47.524,-122.2,2210,9669,24.55313297976822,0,house,2015,2015-01-23,2015-01-23
2592210160,2014-08-05,719000.0,3,2.5,2120,9307,2.0,0,0,4,9,2120,0,1984,0,98006,47.5477,-122.141,2290,11524,77.25368002578705,3,house,2014,2014-08-05,2014-08-05
616000160,2014-12-10,381000.0,3,2.0,1770,14400,1.0,0,0,4,8,1770,0,1959,0,98166,47.415,-122.337,1900,14400,26.458333333333332,1,house,2014,2014-12-10,2014-12-10
1687000270,2014-05-28,267000.0,3,2.5,2495,4400,2.0,0,0,3,8,2495,0,2007,0,98001,47.288,-122.283,2434,4400,60.68181818181818,0,house,2014,2014-05-28,2014-05-28
4102000075,2014-05-22,275000.0,1,0.75,1170,14149,1.0,0,0,5,7,880,290,1962,0,98022,47.2653,-121.91,1130,24513,19.436002544349424,0,studio,2014,2014-05-22,2014-05-22
8078460550,2014-05-13,651000.0,4,2.5,2740,7140,2.0,0,0,3,8,2740,0,1993,0,98074,47.6334,-122.021,2260,7035,91.17647058823529,3,house,2014,2014-05-13,2014-05-13
2710600070,2015-02-04,439000.0,2,1.0,1050,5671,1.0,0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243,77.41139128901429,1,apartament,2015,2015-02-04,2015-02-04
37000435,2015-02-14,325000.0,2,1.0,1130,5070,1.0,0,0,4,7,1130,0,1955,0,98146,47.5141,-122.377,860,6300,64.1025641025641,1,apartament,2015,2015-02-14,2015-02-14
5100401414,2014-05-02,490000.0,2,1.0,880,6380,1.0,0,0,3,7,880,0,1938,1994,98115,47.6924,-122.322,1340,6380,76.8025078369906,2,apartament,2014,2014-05-02,2014-05-02
5631500254,2014-10-07,519900.0,4,2.5,2403,6172,2.0,0,0,3,9,2403,0,1999,0,98028,47.7361,-122.234,2380,6075,84.23525599481529,2,house,2014,2014-10-07,2014-10-07
8567300140,2014-07-23,545000.0,4,2.75,3410,35040,2.0,0,0,3,9,3410,0,1984,0,98038,47.4054,-122.03,2580,37263,15.55365296803653,2,house,2014,2014-07-23,2014-07-23
98000060,2014-07-14,1062500.0,4,4.0,5320,20041,2.0,0,0,3,11,5320,0,2003,0,98075,47.5852,-121.966,4640,17268,53.016316551070304,3,house,2014,2014-07-14,2014-07-14
2205500400,2014-05-14,542000.0,4,1.75,1900,8250,1.0,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360,65.6969696969697,2,house,2014,2014-05-14,2014-05-14
1726069084,2014-12-08,465000.0,4,1.75,1810,21650,2.0,0,0,4,7,1810,0,1961,0,98077,47.7358,-122.076,2700,29680,21.478060046189377,2,house,2014,2014-12-08,2014-12-08
8682291840,2015-03-31,408000.0,2,2.0,1200,3900,1.0,0,0,3,8,1200,0,2006,0,98053,47.72,-122.024,1440,5580,104.61538461538461,1,apartament,2015,2015-03-31,2015-03-31
5003600240,2014-12-04,292000.0,4,2.5,2060,5950,2.0,0,0,3,8,2060,0,2000,0,98030,47.3631,-122.192,2242,6406,49.075630252100844,0,house,2014,2014-12-04,2014-12-04
5636000400,2014-05-07,253000.0,3,1.75,1250,10122,1.0,0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,10175,24.99506026476981,0,house,2014,2014-05-07,2014-05-07
3298700125,2014-09-05,280000.0,2,1.0,910,4662,1.0,0,0,5,6,910,0,1942,0,98106,47.5232,-122.354,890,6050,60.06006006006006,0,apartament,2014,2014-09-05,2014-09-05
7880000060,2014-06-04,658588.0,3,2.25,2560,41346,2.0,0,0,3,10,2560,0,1986,0,98027,47.4871,-122.065,3040,35395,15.928699269578678,3,house,2014,2014-06-04,2014-06-04
7811200310,2014-12-16,635000.0,4,2.25,1920,8910,1.0,0,0,4,8,1200,720,1969,0,98005,47.5897,-122.156,2250,8800,71.2682379349046,2,house,2014,2014-12-16,2014-12-16
5255690160,2014-10-09,439000.0,4,2.25,2240,8300,2.0,0,0,3,8,2240,0,1978,0,98011,47.7746,-122.197,2340,8500,52.89156626506024,1,house,2014,2014-10-09,2014-10-09
869700320,2014-08-06,300000.0,3,2.5,1260,3855,2.0,0,0,3,8,1260,0,1999,0,98059,47.4908,-122.154,1310,3344,77.82101167315174,0,house,2014,2014-08-06,2014-08-06
6052401631,2015-02-05,345000.0,3,1.5,1360,13496,1.0,0,0,4,8,1360,0,1960,0,98198,47.4032,-122.314,1900,10538,25.56312981624185,1,house,2015,2015-02-05,2015-02-05
5089700260,2014-08-12,283500.0,4,2.25,2100,8050,2.0,0,0,3,8,2100,0,1978,0,98055,47.4391,-122.193,2190,7700,35.21739130434783,0,house,2014,2014-08-12,2014-08-12
9473200105,2014-09-24,425000.0,2,1.0,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732,86.3821138211382,1,apartament,2014,2014-09-24,2014-09-24
6678900140,2015-03-19,685000.0,3,1.75,2210,8955,1.0,0,1,3,8,1560,650,1974,0,98033,47.6621,-122.189,2210,8976,76.49357900614181,3,house,2015,2015-03-19,2015-03-19
9552700550,2015-04-21,750000.0,3,2.5,2360,12987,2.0,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665,57.75005775005775,3,house,2015,2015-04-21,2015-04-21
2171400218,2015-04-16,245000.0,4,1.5,1280,8000,1.0,0,0,3,6,1280,0,1960,0,98178,47.4949,-122.255,1420,8211,30.625,0,house,2015,2015-04-16,2015-04-16
9122001231,2015-04-03,585444.0,6,3.75,2740,6924,1.0,0,2,3,7,1640,1100,1962,0,98144,47.5816,-122.296,1940,6000,84.5528596187175,2,house,2015,2015-04-03,2015-04-03
6639900012,2014-09-17,706000.0,4,2.5,2740,7571,2.0,0,0,3,9,2740,0,2009,0,98033,47.6962,-122.179,2880,7203,93.25056135252939,3,house,2014,2014-09-17,2014-09-17
8151601090,2014-08-01,445000.0,4,2.0,2630,9099,1.5,0,0,3,7,1830,800,1944,2009,98146,47.5067,-122.361,1430,6825,48.906473238817455,1,house,2014,2014-08-01,2014-08-01
6664900260,2015-02-19,241000.0,3,2.0,1650,6000,1.0,0,0,3,7,1650,0,1990,0,98023,47.2904,-122.353,1870,6000,40.166666666666664,0,house,2015,2015-02-19,2015-02-19
7663700030,2015-05-03,1175000.0,2,2.5,1770,7155,2.0,1,4,3,8,1770,0,1957,2004,98155,47.7345,-122.285,2410,10476,164.2208245981831,3,apartament,2015,2015-05-03,2015-05-03
952000055,2015-02-06,530000.0,3,1.0,1500,5750,1.5,0,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060,92.17391304347827,2,house,2015,2015-02-06,2015-02-06
4292300024,2015-03-02,350000.0,3,1.5,1430,12199,1.0,0,0,3,7,1130,300,1948,0,98133,47.7352,-122.33,1490,8196,28.690876301336175,1,house,2015,2015-03-02,2015-03-02
8073000550,2015-04-15,1700000.0,4,3.75,3190,17186,2.0,1,4,3,10,3190,0,1999,0,98178,47.5115,-122.246,2290,13496,98.91772372861631,3,house,2015,2015-04-15,2015-04-15
9238450160,2015-04-28,389000.0,3,1.0,1280,9630,1.0,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1300,9453,40.39460020768432,1,house,2015,2015-04-28,2015-04-28
6127600036,2014-11-05,799000.0,4,2.75,2390,6820,2.0,0,0,4,7,2140,250,1945,0,98115,47.6788,-122.27,1980,6820,117.15542521994135,3,house,2014,2014-11-05,2014-11-05
1370801331,2014-08-04,1400000.0,4,2.5,4040,9630,1.0,0,3,4,9,2020,2020,1951,0,98199,47.6408,-122.41,3160,8025,145.3790238836968,3,house,2014,2014-08-04,2014-08-04
3500100226,2014-12-29,340895.0,2,1.0,920,8612,1.0,0,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956,39.583720390153275,1,apartament,2014,2014-12-29,2014-12-29
319500570,2014-05-05,780000.0,4,2.5,2730,10281,2.0,0,2,3,9,2730,0,1996,0,98074,47.6227,-122.029,2750,7220,75.8681062153487,3,house,2014,2014-05-05,2014-05-05
3751604974,2014-12-04,350000.0,2,1.5,1320,73600,1.0,0,0,3,7,1320,0,1993,0,98001,47.2755,-122.271,1320,33600,4.755434782608695,1,apartament,2014,2014-12-04,2014-12-04
7852030320,2015-02-17,470000.0,3,2.5,2620,4874,2.0,0,0,3,7,2620,0,1999,0,98065,47.5328,-121.879,2360,4231,96.43003693065243,2,house,2015,2015-02-17,2015-02-17
2481630070,2015-01-28,914600.0,4,3.0,3180,80837,2.0,0,0,3,11,3180,0,1985,0,98072,47.7336,-122.134,3180,38715,11.314125957173077,3,house,2015,2015-01-28,2015-01-28
4299000030,2014-09-23,354000.0,4,2.5,2900,4762,2.0,0,0,3,8,2900,0,2005,0,98042,47.3663,-122.129,2900,5173,74.33851322973541,1,house,2014,2014-09-23,2014-09-23
3886902590,2015-02-26,470000.0,5,2.0,1900,6000,1.5,0,0,4,6,1900,0,1920,0,98033,47.6831,-122.186,2110,8400,78.33333333333333,2,house,2015,2015-02-26,2015-02-26
9178601000,2014-07-30,715000.0,3,2.0,1760,5400,1.0,0,0,5,7,1160,600,1927,0,98103,47.6558,-122.331,1640,5400,132.40740740740742,3,house,2014,2014-07-30,2014-07-30
2861100030,2014-10-07,265000.0,2,1.0,760,4000,1.0,0,0,4,6,760,0,1950,0,98108,47.5466,-122.304,1640,4500,66.25,0,apartament,2014,2014-10-07,2014-10-07
9471200370,2015-03-30,2537000.0,4,3.0,3710,20000,2.0,0,2,5,10,2760,950,1936,0,98105,47.6696,-122.261,3970,20000,126.85,3,house,2015,2015-03-30,2015-03-30
625049286,2014-08-15,640000.0,3,1.0,1530,4944,1.0,0,0,3,7,1530,0,1950,0,98103,47.6857,-122.341,1500,4944,129.44983818770226,2,house,2014,2014-08-15,2014-08-15
133000135,2014-11-20,290000.0,4,1.75,1990,18900,2.0,0,0,4,7,1870,120,1929,0,98168,47.5131,-122.313,1710,12400,15.343915343915343,0,house,2014,2014-11-20,2014-11-20
7214700830,2014-05-13,480000.0,5,4.75,3830,35000,1.0,0,0,3,8,2130,1700,1976,0,98077,47.7597,-122.079,2750,36150,13.714285714285714,2,house,2014,2014-05-13,2014-05-13
4473400045,2014-08-26,535000.0,3,2.0,2040,5600,1.0,0,1,5,7,1120,920,1954,0,98144,47.5959,-122.293,2120,4958,95.53571428571429,2,house,2014,2014-08-26,2014-08-26
9413600350,2014-08-29,907000.0,3,1.75,2170,12220,1.0,0,0,5,8,2170,0,1965,0,98033,47.6537,-122.195,1980,9000,74.22258592471358,3,house,2014,2014-08-29,2014-08-29
1138010520,2014-06-01,459000.0,3,1.75,1620,7330,1.0,0,0,4,7,1090,530,1974,0,98034,47.7148,-122.213,1380,7191,62.6193724420191,2,house,2014,2014-06-01,2014-06-01
7431500341,2015-04-24,1355000.0,3,2.5,3600,21399,1.0,0,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.099,2830,17559,63.32071592130473,3,house,2015,2015-04-24,2015-04-24
8830400135,2015-03-05,264950.0,3,1.5,1470,11599,1.0,0,0,3,7,1070,400,1967,0,98030,47.3632,-122.188,1580,9760,22.842486421243212,0,house,2015,2015-03-05,2015-03-05
5694000710,2014-11-07,352950.0,3,1.0,1760,3000,1.5,0,0,1,6,1760,0,1900,0,98103,47.6598,-122.348,1320,1266,117.65,1,house,2014,2014-11-07,2014-11-07
1951820070,2014-08-22,491500.0,3,2.25,2230,13100,1.0,0,0,4,8,1510,720,1974,0,98006,47.5413,-122.174,2010,10650,37.51908396946565,2,house,2014,2014-08-22,2014-08-22
6137500320,2014-06-25,1229000.0,4,3.5,3770,37034,2.0,0,0,3,10,2830,940,1989,0,98007,47.6463,-122.151,3200,36342,33.18572122914079,3,house,2014,2014-06-25,2014-06-25
